protein	pval	fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT1G17580.1	0.0171337709841507	0.302376790328291	-0.735951814942167	0.747605679681782	3.78838794656162	14.7369347213457	15.4153872554535	16.0704691652169
AT1G17650.1	0.730503403669542	0.904823418582262	-0.216694220231588	-0.216694220231588	-0.216694220231588	18.4837708050082	18.4837708050082	18.4837708050082
AT1G17720.1	0.760951130589184	0.912648832823776	-1.6383762414136	-0.110900052625336	0.376502568209694	16.3703902422297	17.1341283366239	17.3778296470414
AT1G17840.1	0.118788779980131	0.742657503119978	-3.0077431401582	-1.28725737526722	1.40641250363711	14.2027277357405	15.4034341056739	16.2370982528729
AT1G17860.1	0.928819135954451	0.971898731463948	0.063984877206707	0.063984877206707	0.063984877206707	19.1335687706898	19.1335687706898	19.1335687706898
AT1G17880.1	0.162372108576449	0.812071288880206	0.916568315809509	2.10411973269765	3.52965905835781	15.8239882314053	16.3137053919659	16.9265198451495
AT1G17890.1	0.460435672120712	0.895801605067968	-1.91987284686262	-0.468439589349202	1.52911562986589	15.0174409859575	15.8445536083468	16.4712555312252
AT1G18060.1	0.55904569111869	0.895801605067968	-1.3055734728114	-0.576579989452366	0.128652618445829	16.3815252864333	16.7460220281129	17.098638332062
AT1G18070.3	0.382964755026283	0.888234167329577	0.536471825775772	0.536471825775772	0.536471825775772	18.0651109783463	18.0651109783463	18.0651109783463
AT1G18080.1	0.634885809204778	0.895801605067968	0.34052211196218	0.34052211196218	0.34052211196218	22.9581936984221	22.9581936984221	22.9581936984221
AT1G18210.1	0.194237888566475	0.815245159955537	-0.302411503896016	2.06774906746744	3.28588845786648	15.6400516336643	16.7247061559149	17.2531786125328
AT1G18270.3	0.166552936408525	0.812071288880206	-1.06043932095989	0.776865828188447	2.8232155807614	14.2963499302635	14.9747680402485	15.5510447607952
AT1G18450.1	0.238343123903589	0.845998014967748	0.774828250537534	1.26516027662921	2.76797244320584	16.7142212061188	17.4656272894072	17.710793302453
AT1G18500.1	0.549952591357745	0.895801605067968	-1.5396691466246	-0.445996082783547	1.2203053061723	15.0661846422926	15.6771232834226	16.472295615306
AT1G18540.1	0.241346753511682	0.851627995730228	0.679495076046487	0.679495076046487	0.679495076046487	20.4260459952025	20.4260459952025	20.4260459952025
AT1G19110.1	0.0243696461264287	0.380983443825146	-3.39308528270517	-0.961038414384167	-0.164698124783215	14.563162507787	15.5127285660921	16.1919630984784
AT1G19150.1	0.248175281201272	0.854973616954757	-2.38102475233143	-1.09579530456161	1.25293789766263	13.94864894226	15.3530598925037	16.1962874880539
AT1G19570.1	0.712810723097894	0.903338069524927	0.235771973050076	0.235771973050076	0.235771973050076	19.9914946570075	19.9914946570075	19.9914946570075
AT1G19800.1	0.0270007716724131	0.380983443825146	-0.171387603390662	1.99246144316255	3.88888140194372	14.8284308097619	15.6533329877521	16.3808542687188
AT1G20010.1	0.53666707776026	0.895801605067968	0.346120576505152	0.346120576505152	0.346120576505152	20.2622045563089	20.2622045563089	20.2622045563089
AT1G20020.1	0.91672858516265	0.968965913106693	-0.0573502163404356	-0.0573502163404356	-0.0573502163404356	23.1618349279467	23.1618349279467	23.1618349279467
AT1G20110.1	0.193866957813521	0.815245159955537	-0.436112264995882	0.515843730006347	2.35975445629368	14.3719300821456	15.1653084968196	15.9630516185001
AT1G20200.1	0.756152304765769	0.910977573495869	-0.203471211298869	-0.203471211298869	-0.203471211298869	17.2205078363287	17.2205078363287	17.2205078363287
AT1G20220.1	5.75989626957801e-05	0.00908037519936018	5.06673358276908	6.56538261237538	7.74359280498758	17.3125312748363	17.9016363711424	18.6509608859455
AT1G20440.1	0.674449639256193	0.898940373537971	-1.97540424591871	0.37683360481095	1.64524407415965	15.016509624143	16.0672939049116	16.9357983389039
AT1G20450.1	0.593483501097591	0.895801605067968	0.185683344372258	0.748245380550319	1.4509584342153	15.3128785781158	16.9301709197747	17.3299989691025
AT1G20620.6	0.567421385965889	0.895801605067968	0.300160769436131	0.300160769436131	0.300160769436131	23.1782077968107	23.1782077968107	23.1782077968107
AT1G20630.1	0.206408922803168	0.823365911319178	0.619291645601512	1.10394442171457	2.1217001066077	16.6753001207273	17.1841779631739	17.4265043512304
AT1G20810.1	0.733510068921691	0.90520703402566	-1.4370600138939	-0.0436559453901705	1.09784972687902	16.5295780720986	17.1947665996191	17.8103987950804
AT1G20880.1	0.000161039911537096	0.0110608575091787	4.85749845863196	5.43489990982434	7.38239193804308	16.5288542437819	17.5026002578913	17.7913009834875
