protein	pval	fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT1G20620.6	0.65476964517134	0.8433678099167	-0.586230752864343	-0.586230752864343	-0.586230752864343	19.5335860645632	19.5335860645632	19.5335860645632
AT1G20630.1	0.55108943068876	0.834347056669751	-1.21570009960288	-0.889123063545336	-0.589578585082479	14.6599815804429	14.8232700984717	14.9730423377031
AT1G20696.2	0.554390166904767	0.834347056669751	-1.57968271541231	-0.138958038253645	0.70914827881097	13.3576030180086	13.4779975459172	14.1400950420891
AT1G20960.1	0.0563410856950555	0.821402232129927	2.85131210099577	3.17523482278694	3.9354203632285	14.8404554694915	15.2205482397123	15.3825096006079
AT1G23130.1	0.154288489888466	0.821402232129927	1.18955719486178	1.51048713983363	3.2440115044515	13.4032280686781	14.2518358738796	14.439017656287
AT1G23310.1	0.55672101140464	0.834347056669751	-0.581596168593923	-0.581596168593923	-0.581596168593923	17.5689858451243	17.5689858451243	17.5689858451243
AT1G23410.1	0.524174100828883	0.834347056669751	0.553150874423247	0.553150874423247	0.553150874423247	18.331956401939	18.331956401939	18.331956401939
AT1G23740.1	0.0823813141389888	0.821402232129927	-0.161090861902996	2.11868516519269	2.76576574999939	11.9577858046371	12.3297844987009	13.2297926227858
AT1G24360.1	0.24069090792021	0.821402232129927	-2.42380424938529	-1.66849885753601	-0.998044797269923	14.2739433146421	14.3340246072302	14.7251903428287
AT1G26110.1	0.478779739487684	0.834347056669751	-0.832760896497247	0.74257825076706	0.75764267733598	13.7825993769211	13.9545106307854	14.1466759673709
AT1G26630.1	0.236455209013799	0.821402232129927	1.03858038086892	1.03858038086892	1.03858038086892	17.369379301509	17.369379301509	17.369379301509
AT1G29250.1	0.35853262163405	0.821402232129927	-1.79557191064232	-1.53509777040566	0.586601720184062	11.9723873657607	13.0235937693507	13.6916190248433
AT1G29930.1	0.0821646724863738	0.821402232129927	3.61835846105443	3.95590797642332	4.28643810847854	15.5941234544067	15.7593885204344	15.9281632781188
AT1G30230.2	0.860083311713257	0.91313517953856	-0.0245217237721453	0.100982871709479	0.494806023846018	14.0263022801212	14.5181265573899	14.7554805549082
AT1G31330.1	0.400819343005472	0.826038140178114	-1.92675439274978	-1.64699456872572	-1.06160954069889	15.0862341112438	15.2261140232558	15.5188065372692
AT1G32060.1	0.76233217124516	0.873241112534992	-0.468373178529171	0.372895462301441	0.458378752959623	14.4579712806212	14.4584312170367	14.6618387517701
AT1G32360.1	0.000674511525669587	0.127707515526775	3.95431738372378	5.67610352554621	5.78710916618696	14.6795098066828	14.7350126270032	15.5959056979144
AT1G32990.1	0.536804667992478	0.834347056669751	-1.20276160554949	-0.367607345959536	0.780318956636961	13.3871919833031	13.8001395690863	14.1469457491323
AT1G33140.1	0.795716729286638	0.882214489450269	0.259547639486486	0.259547639486486	0.259547639486486	16.8361785430192	16.8361785430192	16.8361785430192
AT1G33590.2	0.520987102064441	0.834347056669751	-0.586528476312356	-0.586528476312356	-0.586528476312356	16.4167993401589	16.4167993401589	16.4167993401589
AT1G33600.1	0.338807640559919	0.821402232129927	-1.40951946082716	-1.32433299722322	-0.0317284111749742	13.9705509806259	14.3362786525506	14.415424971378
AT1G35680.1	0.78162933435015	0.880805277738252	-0.985430766665013	-0.185531894630294	0.161775404949584	13.2326902801162	13.6370039279961	13.804513558577
AT1G41830.1	0.25236872736288	0.821402232129927	-2.2972980536977	-1.09575706514842	-0.898335982292251	15.1456786530276	15.7464491473023	15.8451596887304
AT1G42970.1	0.7979619484619	0.882214489450269	-0.270896461232702	-0.270896461232702	-0.270896461232702	17.0375159944184	17.0375159944184	17.0375159944184
AT1G43170.1	0.522578198164101	0.834347056669751	0.552543838460227	0.552543838460227	0.552543838460227	16.6794396338361	16.6794396338361	16.6794396338361
AT1G43190.1	0.0533299727033801	0.821402232129927	2.75756341768019	2.78769108138627	2.98557524315413	14.1786424721973	14.2775845530813	14.2926483849343
AT1G44575.1	0.776932901908719	0.880805277738252	-0.311392987973366	0.490205427888673	0.765751265851531	14.1134499693786	14.8545581265704	15.0948202493713
AT1G47128.1	0.251861155562254	0.821402232129927	1.80274908798866	2.38671114029116	2.58315100142499	13.813664821426	13.9559983974705	14.774622105562
AT1G48030.1	0.242720113222062	0.821402232129927	-2.41360865606717	-1.26805631751803	0.481110376287658	12.8306976542079	13.6124563425193	13.6768957929774
AT1G48600.2	0.0162308148300451	0.659917456808305	2.06830765244847	3.0332099891125	5.1190758074257	12.422529425008	13.4654623341646	13.9479135024967
AT1G48610.1	0.495376110628393	0.834347056669751	0.367345491235481	1.95906120557297	2.12785652114784	15.8426564604525	15.9270541182399	16.7229119754087
AT1G48620.1	0.270676071648109	0.821402232129927	-3.05379554368587	0.358263427473521	1.33786977075159	13.4959533014683	13.5474302657179	13.830318851682
AT1G48830.1	0.177574421808053	0.821402232129927	1.72935619990586	2.44005958407404	2.98176038471453	14.0669859665825	14.3378363669027	14.6931880589868
AT1G48920.1	0.513654222956311	0.834347056669751	0.472173618798567	1.13038285899656	1.52316503344186	14.450703345729	14.7049598724668	15.5088908692883
AT1G49760.1	0.190481638081215	0.821402232129927	1.01945907129909	1.14996585635098	1.8787986478019	13.8778008083157	14.3697615675915	14.4928098808281
AT1G50200.2	0.328866174571584	0.821402232129927	0.745869499555805	1.10576143775502	1.15942454041424	13.2861738087107	13.7721335864728	13.8190601453449
AT1G51710.1	0.0555111632638297	0.821402232129927	0.331979519029946	2.87816315077301	3.64814353756709	12.4697265069625	12.9034854650398	13.0927276796385
AT1G52100.1	0.601036364793123	0.835789643116255	-0.746926253536759	0.35405948377501	1.12959103994911	13.5367834566886	13.5390811403849	13.9667580782586
AT1G52400.1	0.439637096850161	0.834347056669751	-0.844264150195485	1.02327715772863	1.343408892408	13.843181323641	14.6529975208939	14.8060165553887
