protein	fraction_significant	binom_p_val	binom_fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT4G33010.1	0.024	1	1	-3.70150757764329	-2.53453788192109	-0.969951780261868	16.5816174663505	17.3258212394066	17.829294659532
AT4G34200.1	0	1	1	-2.34835139638983	-1.01972859177869	-0.401603727053909	16.5559324129959	16.8904829240332	17.5679648282814
AT4G34230.1	0.119	1	1	1.67831043884315	4.11748739230113	8.23994133214726	11.8412918972609	14.0336177262299	15.2589280305174
AT4G34670.1	0	1	1	0.0216695642465047	0.32311242701002	0.519082942238257	16.5380433005755	16.6205771483154	16.8114286509005
AT4G34980.1	0	1	1	-1.18985653013678	-0.728425423824116	-0.288915501893948	16.0692674182917	16.2528536329319	16.5175924833478
AT4G35090.1	0	1	1	-1.8380370611298	-1.52252042002282	-0.909099189298548	18.2303592410597	18.5296479259822	18.665355152667
AT4G35100.1	0	1	1	-1.37935083334747	-0.366071501042564	-0.0177560064462248	16.6076481907265	16.7632227400259	17.280258042962
AT4G37800.1	0.177	1	1	2.38369916609553	4.78279338625568	8.69754857422231	12.6359377384002	14.3896354220159	15.6811003504619
AT4G37930.1	0.035	1	1	-3.92623601579676	-2.91403490382428	-1.16198459504321	16.5594336384631	17.3837589349098	17.8556563150001
AT4G37980.1	0.233	1	1	2.41047572112627	4.70657888873925	8.65835847479868	12.4021667850709	14.3908891499044	15.5443881405991
AT4G38510.5	0	1	1	-1.01366895629469	-0.444469608296773	-0.0158429549362066	15.9496165695503	16.2229429260575	16.4736735433901
AT4G38780.1	0.11	1	1	1.83736036801901	4.32035927239914	8.08301842703719	12.1965487032332	14.0672243577262	15.3050379436704
AT4G38970.1	0	1	1	-0.688421863542399	-0.5290170486184	-0.34577580586762	16.7441280337583	16.7731740950416	16.8073562833798
AT4G39260.1	0.378	0.999999999999997	1	3.36767828411435	5.85133248916451	9.48499274875452	13.030289540976	14.8411097124763	16.1402581536165
AT5G01160.1	0.882	1.73284255108684e-145	5.33715505734746e-143	9.66610519858579	12.0311004325733	15.5159024862892	16.2075958076508	17.9681071885165	19.1327412822285
AT5G01530.1	0	1	1	0.47418011025356	0.632327031026558	0.805378529679811	17.2265642027578	17.2441466140637	17.2694628069227
AT5G02500.1	0	1	1	-1.10986959641032	-0.951722675637325	-0.778671176984073	18.5722452833947	18.5898276947006	18.6151438875595
AT5G02530.1	0.099	1	1	1.2239410051225	3.80153080606128	7.24687948849926	12.1011084806698	13.8401588712678	15.1352201165815
AT5G02560.2	0	1	1	-3.05705754932671	-2.24557776808464	-1.6405846680348	16.7484189972802	17.1009768475149	17.486458836212
AT5G06320.1	0.086	1	1	1.54143541457849	4.05105107426788	7.91839639624486	12.0988839552216	13.9496426806355	15.1626314434216
AT5G06600.1	0.123	1	1	1.82738286494403	4.33622695791445	8.23660646058914	12.1736205993926	14.0347639725758	15.2650811406039
AT5G07030.1	0	1	1	-0.885593643653461	-0.351340662826607	-0.0608390007561994	16.3646200871703	16.4667422785238	16.7957647665919
AT5G08690.1	0.322	1	1	-3.05080388116851	-2.7455383801841	-2.27555735694758	17.1705976016473	17.2924742283062	17.5062936435688
AT5G09590.1	0	1	1	-1.09453877273858	-0.323853060270343	-0.0263929125473277	16.0144895023853	16.3405314345702	16.6215823033953
AT5G09660.4	0	1	1	-0.896043726715765	-0.737896805942767	-0.564845307289514	17.0224594052179	17.0400418165238	17.0653580093827
AT5G09810.1	0	1	1	-0.527300974179284	-0.181719621237779	0.14322254852444	20.2745540246719	20.4189917251869	20.578739050355
AT5G10360.1	0.134	1	1	1.74845322312782	4.3269559230568	8.34903815436761	12.1521422483018	14.1890192353317	15.4753165835107
AT5G10470.2	0.056	1	1	1.57375317003234	4.07961312284942	7.82811652976508	12.1929758499741	14.0661437205348	15.2592858368215
AT5G10980.1	0	1	1	1.00909866137449	1.17405001302839	1.35776449385465	19.2937102985621	19.3194012541627	19.3546491637353
AT5G11170.1	0	1	1	-2.50873759699825	-0.855098457689048	0.492089569121471	16.9811281399272	17.6586945788796	18.4869779551783
AT5G11420.1	0	1	1	-1.30478962007538	-1.14664269930238	-0.97359120064913	16.8853016316799	16.9028840429858	16.9282002358448
AT5G11670.1	0.086	1	1	-6.01293546323488	-3.78412850715799	-2.35002064625512	13.7814388390858	14.8581045597147	15.5961909071796
AT5G14740.1	0	1	1	1.33473663034192	1.506775792669	1.68285408880255	18.7285021407299	18.7554655842002	18.7916173098686
AT5G15200.1	0	1	1	-2.61892705727223	-1.93436415610826	-1.4517008043176	17.0686123559945	17.274220763484	17.614041970116
AT5G17920.1	0	1	1	0.0202497768677916	0.254192671220135	0.450197055659572	16.6551787386202	16.7088064318095	16.8365076082134
AT5G18380.1	0	1	1	-0.0742014503085786	0.285758011741528	0.592890687680131	16.843720232951	16.9711425031938	17.1467688405443
AT5G20290.1	0	1	1	0.080726194075777	0.326323395689901	0.539119354066374	16.6266374072283	16.6934579624336	16.8336135999235
AT5G20630.1	0	1	1	-0.196502102562609	-0.0383551817896091	0.134696316863642	18.7731372646573	18.7907196759632	18.8160358688221
AT5G20950.3	0	1	1	-0.257404866451757	-0.024014526542828	0.165361657815785	16.3515655703986	16.4241169253679	16.5747051780883
AT5G22060.1	0.076	1	1	1.93835631298182	4.30846709800211	8.00085126259422	12.2943502228041	14.1121895682962	15.3049885331906
AT5G22880.1	0	1	1	-1.56370869515206	-0.754209022604255	-0.0421342307107756	18.4608169493653	18.8197946427109	19.2240871044002
AT5G23050.1	0.045	1	1	-7.81457697532041	-5.70679394145	-4.08193989330667	14.7030943392905	15.7760321966112	16.5433349991152
AT5G23060.1	0	1	1	-0.422745366538341	-0.264598445765344	-0.0915469471120906	17.455607524537	17.4731899358429	17.4985061287019
AT5G23860.1	0.147	1	1	1.99696110151849	4.51751797244023	8.19811426571899	12.3951136287295	14.237913742212	15.4962968849934
AT5G25460.1	0	1	1	0.0594077860524084	0.217554706825407	0.390606205478659	17.8798306365202	17.8974130478261	17.9227292406851
AT5G25980.2	0	1	1	-1.81536053674158	-1.65711743053312	-1.48257193051988	18.1459598090158	18.1719425808556	18.2018524535416
AT5G26000.1	0	1	1	-0.689635045488264	-0.432880579841968	-0.240035100499549	16.1623503603069	16.2662935389739	16.4023024003643
AT5G26210.1	0	1	1	-0.39078055401487	0.194450536285982	0.61688142625767	16.5278904679671	16.7309202251769	17.0154554271945
AT5G26260.1	0.097	1	1	1.24031398929335	3.74224905704663	7.50172429732907	11.9781952298892	13.8375049021094	15.0865284612403
AT5G27670.1	0	1	1	-1.40147696980188	-1.22763930120508	-1.03087875785344	18.2678020781321	18.3041177076284	18.3420091923129
AT5G27850.1	0	1	1	-3.63732228276105	-2.4298663117832	-0.465162789008769	16.4793028529992	17.5172783635967	18.1263386709177
AT5G28540.1	0	1	1	-1.24209713635703	-0.492183111146559	-0.21946977027143	16.315202638404	16.4181346092007	16.7904335764268
AT5G35530.1	0	1	1	0.1027396940225	0.287832209645417	0.459901327889335	17.52077908943	17.5630666174313	17.6061215844658
AT5G35630.1	0.021	1	1	-2.38617370611966	-2.00566295338806	-1.03794490817704	17.716533429658	18.1964487725825	18.3744816150764
AT5G37720.1	0	1	1	-4.12151276875134	-3.75057507033429	-3.05126595832387	17.5360379736941	17.7143186671561	18.0602526341833
AT5G38420.1	0	1	1	-0.739449902303878	-0.581302981530879	-0.408251482877624	19.1004928494422	19.1180752607481	19.143391453607
AT5G39320.1	0	1	1	-7.60665823822653	-5.40480828421493	-3.90634851159981	14.532765026092	15.6924801949361	16.4463624757879
AT5G39740.1	0.141	1	1	2.55961266925837	5.05511590677953	8.86633914507111	12.7194770416253	14.6004721817613	15.848111688868
AT5G40490.1	0.031	1	1	1.11279088228073	3.76960125480048	7.77886458467494	11.9581461614289	13.9194337899504	15.1963397653913
AT5G42820.1	0.184	1	1	2.3931146820771	4.81580142339009	8.41493501951561	12.6363343845069	14.430947419431	15.6430684874682
AT5G44020.1	0	1	1	-0.232659842069162	-0.0616747955972016	0.122015103794998	17.4735084859504	17.5096232964984	17.5504805042088
AT5G44340.1	0.123	1	1	1.97451935422456	4.47007993836107	8.29678291784287	12.2245254753508	14.1665539528336	15.4315636405462
AT5G45775.2	0	1	1	0.708393749033288	0.948797535197668	1.13872155540634	16.9197761514869	16.9866982424254	17.1315016763295
AT5G46070.1	0	1	1	-2.09084039731417	-1.10940828510847	-0.141550562049114	16.3236795717644	16.8650161924328	17.334337917702
AT5G47210.1	0	1	1	-1.4100357509774	-0.700395799154114	-0.163843283786123	15.9179312891696	16.291753005173	16.5712226044041
AT5G47770.1	0.081	1	1	1.2524271228583	3.81284828291335	7.53638218076198	12.0172678652605	13.8933227228079	15.1751856000045
AT5G49360.1	0	1	1	-0.809703733904757	-0.508522747583456	-0.071900692740777	16.0543636908346	16.1521260777334	16.4406002508315
AT5G49460.1	0	1	1	-1.12094619444754	-0.456394510567639	-0.0553287062984698	16.0416217651691	16.3663684553777	16.604606386664
AT5G49910.1	0	1	1	-0.639391564240581	-0.300164587096317	0.0591670079270633	16.1904139158563	16.3114571927747	16.5533741185181
AT5G50850.1	0	1	1	-2.48721056913315	-0.828497803512427	-0.23923524570836	16.3932005849036	16.6558317783305	17.4460593953928
AT5G50920.1	0	1	1	-1.28035875344138	-0.674663210404352	-0.348122640787782	15.967211240519	16.0879803826294	16.3971124745267
AT5G51660.1	0.118	1	1	1.57718154604565	4.1109407572916	7.92655629798816	12.0815031515524	13.9752599566311	15.2500432325703
AT5G51820.1	0.149	1	1	-9.03132077669695	-6.97701588096171	-5.47096907244099	15.367076678899	16.4219143363905	17.1461566612447
AT5G53440.1	0.411	0.999999993077362	1	3.90714897569939	6.38400495705849	10.1559073454352	13.1696733431764	15.0582259970272	16.2808325060372
AT5G55190.1	0	1	1	0.188517182578083	0.406719196543992	0.660231522721445	16.1008978744631	16.189550279707	16.2688953684021
AT5G56010.1	0	1	1	0.0392291113508847	0.198583375098057	0.372808502234449	18.1467375753842	18.1779097479885	18.2209801902541
AT5G59880.1	0.092	1	1	1.32501564423189	3.73913334990718	7.43367480658498	12.0050927804989	13.8884766120634	15.0909986462877
AT5G59970.1	0	1	1	0.140798561902761	0.29894548267576	0.471996981329011	20.104305066799	20.1218874781049	20.1472036709639
AT5G60390.1	0	1	1	-0.588697393841556	-0.430550473068552	-0.257498974415299	20.0984644757081	20.116046887014	20.1413630798729
AT5G60670.1	0	1	1	-3.2213265291099	-1.18260604575435	-0.211938101616413	16.553255364469	17.0587627338095	18.040327566074
AT5G61780.1	0	1	1	-1.25748470590439	-0.823767434998702	-0.527829317374446	16.032965009822	16.1641894179649	16.3760152545652
AT5G62300.1	0	1	1	-0.555757134428243	-0.258384785007546	0.185384924360538	17.7196364909993	17.9190952190092	18.036847084521
AT5G62700.1	0	1	1	-1.30442130890426	-1.14627438813127	-0.973222889478013	17.9355115611904	17.9530939724963	17.9784101653553
AT5G63800.1	0	1	1	-0.630427357151761	-0.131450563676049	0.165853140427824	16.1844408873256	16.4352755332167	16.619834277038
AT5G64040.2	0	1	1	0.352782042989178	0.716252502189343	0.934262027064824	16.7148680303913	16.8193839283679	17.0214480129144
AT5G64200.1	0.102	1	1	1.43598924313416	3.82818150769843	7.6356958430927	12.1075653368614	13.9205839277876	15.088692557057
AT5G64220.1	0.07	1	1	1.2666824386206	3.80014073386135	7.84443913342623	11.8758868832121	13.9403126371597	15.2051397618306
AT5G64270.1	0	1	1	-3.41886130079085	-1.82791205836786	-0.0796774064151837	16.3306096187737	17.2439116424547	18.0244809389574
AT5G66190.1	0	1	1	-0.514776841279524	-0.230141005337389	0.0296903005208384	16.2845663940315	16.3852448292838	16.5605247441625
AT5G66570.1	0	1	1	0.383046081750585	0.541193002523586	0.714244501176839	18.9245407160965	18.9421231274024	18.9674393202614
AT5G67360.1	0	1	1	0.896926447760805	1.0550733685338	1.22812486718705	17.5497806315387	17.5673630428446	17.5926792357036
AT5G67530.1	0.073	1	1	1.42757565673135	3.87342585264963	7.54814035277464	12.024374591498	13.8633236813542	15.0963832121763
ATCG00020.1	0	1	1	-0.42731504683543	-0.269168126062434	-0.0961166274091796	19.4011357295207	19.4187181408266	19.4440343336856
ATCG00120.1	0	1	1	-1.28777515911885	-0.663735130300712	-0.353852006158437	16.9556733307161	17.2430591412986	17.3875408974098
ATCG00270.1	0	1	1	0.21281147592689	0.37023872234703	0.552862156382731	19.3677552904116	19.3976319894843	19.4325249604732
ATCG00280.1	0	1	1	0.179063280263045	0.337210201036043	0.510261699689293	19.8399411849756	19.8575235962815	19.8828397891404
ATCG00340.1	0	1	1	-0.58056915290031	-0.408532135371398	-0.217782397187167	16.0569444049728	16.0859310031721	16.1271686721888
ATCG00480.1	0.008	1	1	-3.31276848675144	-2.82001363186353	-2.38220877723876	17.3058002048682	17.5405133277902	17.7406060998687
ATCG00490.1	0	1	1	-1.43510363323162	-1.27695671245863	-1.10390521380537	20.3266109420273	20.3441933533333	20.3695095461922
ATCG00540.1	0	1	1	-0.949180106990099	-0.661258698920437	-0.441182313201778	16.0447993398508	16.12331556177	16.3110456274202
ATCG00680.1	0	1	1	1.19419248731752	1.36580325790384	1.56438943010063	18.0564088938217	18.0947320640503	18.1405107608858
ATCG01060.1	0.145	1	1	1.95892817940757	4.34653184314418	8.36301755707052	12.1386298646863	14.1438770915577	15.350708261764
ATMG01190.1	0	1	1	-2.73547957821255	-2.30696269576071	-1.96591671247634	17.8332050430747	18.0165029940617	18.1626982862844
